"Time";"createOrder";"basket";"getCatalogue";"getItem";"getCart";"login";"getOrders";"catalogue";"home";"tags";"getCustomer";"viewOrdersPage";"cataloguePage";"getRelated";"addToCart";"catalogueSize";"getAddress";"getCard";"showDetails"
585;"0.005525";"0.001892";"0.449738";"0.479129";"0.296110";"0.581455";"0.071224";"0.002092";"0.001598";"0.402829";"0.269129";"0.001688";"0.219557";"0.433885";"0.001479";"0.428343";"0.253516";"0.115135";"0.001522"
590;"0.088797";"0.001652";"0.452933";"0.471100";"0.358426";"0.704990";"0.007687";"0.001566";"0.001687";"0.506236";"0.226107";"0.001968";"0.304186";"0.428968";"0.006242";"0.411266";"0.234959";"0.289571";"0.001458"
595;"0.007507";"0.001688";"0.437892";"0.389282";"0.366567";"0.554867";"0.115728";"0.005184";"0.003235";"0.449757";"0.204668";"0.003241";"0.606131";"0.348511";"0.003596";"0.488541";"0.150103";"0.252836";"0.002197"
600;"0.077955";"0.001310";"0.424679";"0.345139";"0.262904";"0.638152";"0.068147";"0.001418";"0.001687";"0.300637";"0.119399";"0.001558";"0.379121";"0.543265";"0.005716";"0.439577";"0.253635";"0.430998";"0.001621"
605;"0.006834";"0.001672";"0.381619";"0.397274";"0.375517";"0.557917";"0.042268";"0.003736";"0.001910";"0.642263";"0.230024";"0.001698";"0.487677";"0.526573";"0.001360";"0.520856";"0.183670";"0.337014";"0.001841"
610;"0.172300";"0.001845";"0.482010";"0.461891";"0.317613";"0.512623";"0.193080";"0.001231";"0.001463";"0.489271";"0.212481";"0.001290";"0.409973";"0.506546";"0.001608";"0.271557";"0.422808";"0.366402";"0.001844"
615;"0.308868";"0.001880";"0.476741";"0.475129";"0.323316";"0.489183";"0.131719";"0.002105";"0.001682";"0.308201";"0.187613";"0.001366";"0.306823";"0.437633";"0.003478";"0.477473";"0.502940";"0.277095";"0.001514"
620;"0.005894";"0.003519";"0.395614";"0.396905";"0.299637";"0.418397";"0.007260";"0.001622";"0.002185";"0.414999";"0.253750";"0.002232";"0.455770";"0.448157";"0.002104";"0.472029";"0.343256";"0.298482";"0.002077"
625;"0.076239";"0.002327";"0.464137";"0.453343";"0.303590";"0.493269";"0.050633";"0.001657";"0.001447";"0.366946";"0.208732";"0.001369";"0.487774";"0.403879";"0.003087";"0.326554";"0.074397";"0.339064";"0.001838"
630;"0.005241";"0.001426";"0.470999";"0.452493";"0.364873";"0.533030";"0.011037";"0.001664";"0.001661";"0.339028";"0.211503";"0.001652";"0.370482";"0.367832";"0.003137";"0.337572";"0.137553";"0.232597";"0.001839"
635;"0.063009";"0.001694";"0.413451";"0.395925";"0.324529";"0.750397";"0.009186";"0.001500";"0.002673";"0.404251";"0.244641";"0.002730";"0.458891";"0.507293";"0.006119";"0.568509";"0.049111";"0.109134";"0.003633"
640;"0.005167";"0.002705";"0.361350";"0.471049";"0.265696";"0.635096";"0.071483";"0.001917";"0.001804";"0.522097";"0.141835";"0.001451";"0.371851";"0.460541";"0.001354";"0.453375";"0.148312";"0.457869";"0.001567"
645;"0.005355";"0.002370";"0.382950";"0.441600";"0.263809";"0.635117";"0.036085";"0.002485";"0.001982";"0.336355";"0.231202";"0.001684";"0.520221";"0.460342";"0.001433";"0.352546";"0.288452";"0.259915";"0.001721"
650;"0.079756";"0.001976";"0.476791";"0.525111";"0.307142";"0.549403";"0.008476";"0.001554";"0.002122";"0.447282";"0.295805";"0.004089";"0.418219";"0.437615";"0.010162";"0.390705";"0.378163";"0.218868";"0.002640"
655;"0.005533";"0.002545";"0.419879";"0.477441";"0.290305";"0.395290";"0.066606";"0.001669";"0.001492";"0.380299";"0.263126";"0.001278";"0.489617";"0.259708";"0.004443";"0.531531";"0.236721";"0.170490";"0.001814"
660;"0.128099";"0.006638";"0.468379";"0.430148";"0.372595";"0.435685";"0.007623";"0.001480";"0.001924";"0.411522";"0.206432";"0.001786";"0.420159";"0.349632";"0.004108";"0.421917";"0.506550";"0.337080";"0.002548"
665;"0.105536";"0.002333";"0.442413";"0.365810";"0.302898";"0.434824";"0.109228";"0.001768";"0.001534";"0.502717";"0.199521";"0.001377";"0.253610";"0.456196";"0.001294";"0.412237";"0.313468";"0.311270";"0.002074"
670;"0.120805";"0.002813";"0.426769";"0.395607";"0.298226";"0.308236";"0.052879";"0.002014";"0.002480";"0.489539";"0.197698";"0.002238";"0.366669";"0.457986";"0.005838";"0.428471";"0.222285";"0.340355";"0.003990"
675;"0.074255";"0.003035";"0.526654";"0.390266";"0.277274";"0.454149";"0.054463";"0.001309";"0.002093";"0.286546";"0.183953";"0.001838";"0.357852";"0.427176";"0.002053";"0.329552";"0.218533";"0.095577";"0.001874"
680;"0.005567";"0.002306";"0.448583";"0.448621";"0.303550";"0.392975";"0.009615";"0.001838";"0.001722";"0.447835";"0.259269";"0.001453";"0.474296";"0.481757";"0.004619";"0.571674";"0.226690";"0.095667";"0.001872"
685;"0.159631";"0.001693";"0.275678";"0.544558";"0.349235";"0.533568";"0.114803";"0.002437";"0.002445";"0.427758";"0.186638";"0.002601";"0.637989";"0.441754";"0.001243";"0.486064";"0.253370";"0.079210";"0.002321"
690;"0.005293";"0.001666";"0.427655";"0.487957";"0.303094";"0.485799";"0.052730";"0.001554";"0.001403";"0.397433";"0.230337";"0.001514";"0.426108";"0.518509";"0.001312";"0.377147";"0.340661";"0.107127";"0.002178"
695;"0.096371";"0.001659";"0.428550";"0.411986";"0.356588";"0.545358";"0.004922";"0.001525";"0.001937";"0.298130";"0.161826";"0.003304";"0.443063";"0.417178";"0.001423";"0.533990";"0.232956";"0.276925";"0.001392"
700;"0.082722";"0.001517";"0.456284";"0.485343";"0.328002";"0.399149";"0.008156";"0.001457";"0.001619";"0.522190";"0.162996";"0.001336";"0.538160";"0.534281";"0.001197";"0.540837";"0.102891";"0.129398";"0.001448"
705;"0.009083";"0.002209";"0.418814";"0.425827";"0.319730";"0.481031";"0.088787";"0.002134";"0.001688";"0.255868";"0.243082";"0.001306";"0.338084";"0.443747";"0.004537";"0.505357";"0.073657";"0.216619";"0.001934"
710;"0.008770";"0.002240";"0.491423";"0.395232";"0.295266";"0.380459";"0.053232";"0.001277";"0.001569";"0.487364";"0.254590";"0.001349";"0.383520";"0.526724";"0.006362";"0.618835";"0.147162";"0.186445";"0.001920"
715;"0.005093";"0.001981";"0.396651";"0.423425";"0.310457";"0.509006";"0.007628";"0.001688";"0.001722";"0.448766";"0.180572";"0.002353";"0.370302";"0.504843";"0.002724";"0.289590";"0.233914";"0.075548";"0.001927"
720;"0.109294";"0.002483";"0.499195";"0.456474";"0.336079";"0.575449";"0.094927";"0.002067";"0.001574";"0.433289";"0.290842";"0.001492";"0.326281";"0.383252";"0.001329";"0.372147";"0.115168";"0.123953";"0.001361"
725;"0.008002";"0.001470";"0.489876";"0.446774";"0.313664";"0.391642";"0.005717";"0.001606";"0.001668";"0.152625";"0.225496";"0.001195";"0.483219";"0.443027";"0.001618";"0.373496";"0.148816";"0.377754";"0.001730"
730;"0.143838";"0.001238";"0.480574";"0.453509";"0.278917";"0.344976";"0.084713";"0.002048";"0.002289";"0.382805";"0.261477";"0.002031";"0.478729";"0.392339";"0.001246";"0.568274";"0.147170";"0.542152";"0.001677"
735;"0.172262";"0.001855";"0.409840";"0.387877";"0.325590";"0.430763";"0.040228";"0.001425";"0.001880";"0.439421";"0.264310";"0.001311";"0.295098";"0.423226";"0.007033";"0.439229";"0.276645";"0.097192";"0.001468"
740;"0.012420";"0.002242";"0.448333";"0.440437";"0.308580";"0.453730";"0.011561";"0.002297";"0.002242";"0.457965";"0.195125";"0.001497";"0.347173";"0.374328";"0.001204";"0.405946";"0.124096";"0.109032";"0.002000"
745;"0.007663";"0.001376";"0.438496";"0.449358";"0.337427";"0.428766";"0.048344";"0.001442";"0.001560";"0.588657";"0.147090";"0.001457";"0.452061";"0.481999";"0.001216";"0.438474";"0.275810";"0.108602";"0.001508"
750;"0.007633";"0.001608";"0.356040";"0.392606";"0.319070";"0.529552";"0.067169";"0.001428";"0.001671";"0.698634";"0.188866";"0.002137";"0.444281";"0.341121";"0.001185";"0.351902";"0.256504";"0.196337";"0.001514"
755;"0.006621";"0.001162";"0.448328";"0.467106";"0.269266";"0.490457";"0.083849";"0.002054";"0.001425";"0.425590";"0.263857";"0.001832";"0.324661";"0.545589";"0.002331";"0.670140";"0.204312";"0.203566";"0.002001"
760;"0.007865";"0.001445";"0.440569";"0.400586";"0.279055";"0.530038";"0.038923";"0.001531";"0.001831";"0.367822";"0.173958";"0.001222";"0.285307";"0.493737";"0.006776";"0.555213";"0.231318";"0.206028";"0.001599"
765;"0.005290";"0.002131";"0.467338";"0.504334";"0.315637";"0.411088";"0.055105";"0.001730";"0.001591";"0.307242";"0.226421";"0.001272";"0.489830";"0.447019";"0.001309";"0.462493";"0.146810";"0.091039";"0.001884"
770;"0.077911";"0.002902";"0.422191";"0.403916";"0.394134";"0.533032";"0.011113";"0.002784";"0.002530";"0.429094";"0.278664";"0.001878";"0.424387";"0.464149";"0.001345";"0.490507";"0.203546";"0.280747";"0.002096"
775;"0.005100";"0.001812";"0.444870";"0.492453";"0.308055";"0.433202";"0.006632";"0.002122";"0.001588";"0.538874";"0.263290";"0.001274";"0.349356";"0.426503";"0.001723";"0.598161";"0.115206";"0.128120";"0.001396"
780;"0.005696";"0.001454";"0.494543";"0.369176";"0.342285";"0.723219";"0.007909";"0.002016";"0.002061";"0.503675";"0.180902";"0.002107";"0.337936";"0.435904";"0.006192";"0.539728";"0.146645";"0.337416";"0.001834"
785;"0.004971";"0.001923";"0.390213";"0.469015";"0.295597";"0.512983";"0.042946";"0.001727";"0.001542";"0.467416";"0.171532";"0.001250";"0.503258";"0.375991";"0.001177";"0.459125";"0.337856";"0.203866";"0.001228"
790;"0.005403";"0.002010";"0.447234";"0.432154";"0.333764";"0.422100";"0.007594";"0.001635";"0.001941";"0.455706";"0.292176";"0.001554";"0.453952";"0.445134";"0.005276";"0.410952";"0.357825";"0.359671";"0.002107"
795;"0.088809";"0.001737";"0.503347";"0.429063";"0.322933";"0.603628";"0.008024";"0.001410";"0.001439";"0.475254";"0.220128";"0.001511";"0.374748";"0.492379";"0.004674";"0.484273";"0.004061";"0.185938";"0.001944"
800;"0.064104";"0.001729";"0.433725";"0.378410";"0.308738";"0.562139";"0.005952";"0.001834";"0.002150";"0.441112";"0.155742";"0.001353";"0.220868";"0.448372";"0.001552";"0.610646";"0.228034";"0.206271";"0.001884"
805;"0.005119";"0.001334";"0.428165";"0.443893";"0.329943";"0.289298";"0.120590";"0.001165";"0.001343";"0.452623";"0.219493";"0.001551";"0.454915";"0.483623";"0.001357";"0.325035";"0.297457";"0.121591";"0.001502"
810;"0.099777";"0.002352";"0.457585";"0.474719";"0.282825";"0.802656";"0.046388";"0.001553";"0.002026";"0.361566";"0.236744";"0.001753";"0.465423";"0.400451";"0.001655";"0.336647";"0.079581";"0.141489";"0.001731"
815;"0.062981";"0.001721";"0.405478";"0.499798";"0.299677";"0.470475";"0.049372";"0.001754";"0.001737";"0.577825";"0.196742";"0.001850";"0.536508";"0.429302";"0.001243";"0.452487";"0.181408";"0.131366";"0.001542"
820;"0.138600";"0.002610";"0.326700";"0.455403";"0.347716";"0.510414";"0.039975";"0.001816";"0.002302";"0.371261";"0.238717";"0.002142";"0.503926";"0.480284";"0.001397";"0.394162";"0.362762";"0.080480";"0.001683"
825;"0.067397";"0.001621";"0.498766";"0.336123";"0.313150";"0.587093";"0.004709";"0.002056";"0.001479";"0.288364";"0.218947";"0.001874";"0.336316";"0.455175";"0.007670";"0.230548";"0.359820";"0.313987";"0.001595"
830;"0.147969";"0.001714";"0.409256";"0.542290";"0.313206";"0.551452";"0.005363";"0.001286";"0.001824";"0.229324";"0.205676";"0.001495";"0.293616";"0.453016";"0.004311";"0.518417";"0.294625";"0.003412";"0.001691"
835;"0.004872";"0.002817";"0.435411";"0.402770";"0.311526";"0.434124";"0.096244";"0.002433";"0.001859";"0.453532";"0.187754";"0.001419";"0.543814";"0.330900";"0.008065";"0.422177";"0.315810";"0.265726";"0.001416"
840;"0.095662";"0.001426";"0.403406";"0.429082";"0.359705";"0.461053";"0.085023";"0.001395";"0.001802";"0.432432";"0.269745";"0.001150";"0.397492";"0.403498";"0.003798";"0.326357";"0.157278";"0.339525";"0.001603"
845;"0.130482";"0.001867";"0.365132";"0.495211";"0.312987";"0.344941";"0.050985";"0.002707";"0.001619";"0.327743";"0.226074";"0.001613";"0.504011";"0.417571";"0.001932";"0.488474";"0.083508";"0.185663";"0.002526"
850;"0.079094";"0.001340";"0.391820";"0.446549";"0.314456";"0.676660";"0.121512";"0.001718";"0.001764";"0.286092";"0.187287";"0.001439";"0.420067";"0.427594";"0.003062";"0.503343";"0.007563";"0.171317";"0.001451"
855;"0.095813";"0.003650";"0.421567";"0.462612";"0.325876";"0.411042";"0.007151";"0.002689";"0.001972";"0.479295";"0.131963";"0.002038";"0.339585";"0.518420";"0.001573";"0.479235";"0.003524";"0.185889";"0.002463"
860;"0.014816";"0.001669";"0.440727";"0.460604";"0.326408";"0.371773";"0.057742";"0.001431";"0.001664";"0.282705";"0.141413";"0.001908";"0.372045";"0.412690";"0.001297";"0.436902";"0.419605";"0.446958";"0.001856"
865;"0.007896";"0.001963";"0.379704";"0.456248";"0.312691";"0.362153";"0.082119";"0.001814";"0.001609";"0.398153";"0.217461";"0.001546";"0.281094";"0.424991";"0.006663";"0.534571";"0.206075";"0.242126";"0.001304"
870;"0.004732";"0.001882";"0.464988";"0.379118";"0.374514";"0.427659";"0.006755";"0.001521";"0.001881";"0.418068";"0.248093";"0.001986";"0.726233";"0.376189";"0.004331";"0.537259";"0.339433";"0.270466";"0.001879"
875;"0.005118";"0.002343";"0.432273";"0.407899";"0.336383";"0.715253";"0.073751";"0.001321";"0.001705";"0.456269";"0.236788";"0.001555";"0.609266";"0.441979";"0.001102";"0.413287";"0.079844";"0.171444";"0.001813"
880;"0.008287";"0.002247";"0.533552";"0.479181";"0.274805";"0.470884";"0.039535";"0.002907";"0.002351";"0.486022";"0.186570";"0.002203";"0.443530";"0.340268";"0.001872";"0.398402";"0.336851";"0.362025";"0.002747"
885;"0.115886";"0.001484";"0.406688";"0.393613";"0.244456";"0.701763";"0.043384";"0.001377";"0.001602";"0.611793";"0.236677";"0.001462";"0.427017";"0.353613";"0.001347";"0.464648";"0.336320";"0.255706";"0.001713"
890;"0.190059";"0.001355";"0.469428";"0.344804";"0.322241";"0.627294";"0.008516";"0.001555";"0.001560";"0.473808";"0.256772";"0.001292";"0.362613";"0.416455";"0.001297";"0.411037";"0.079990";"0.276632";"0.002307"
895;"0.009031";"0.001824";"0.565092";"0.438496";"0.328522";"0.567867";"0.047419";"0.005624";"0.002073";"0.358360";"0.230885";"0.001672";"0.506643";"0.477358";"0.001264";"0.440953";"0.241327";"0.277181";"0.002940"
900;"0.005235";"0.001848";"0.425967";"0.398017";"0.240973";"0.326933";"0.037833";"0.001798";"0.001606";"0.336583";"0.190157";"0.001586";"0.388226";"0.270334";"0.001189";"0.394711";"0.080725";"0.253741";"0.001601"
905;"0.192711";"0.001359";"0.384106";"0.501277";"0.305411";"0.764910";"0.131380";"0.001502";"0.001882";"0.488306";"0.221039";"0.001695";"0.383298";"0.495696";"0.006763";"0.466038";"0.467268";"0.307730";"0.001661"
910;"0.007387";"0.001736";"0.369490";"0.458595";"0.329528";"0.795829";"0.078073";"0.001408";"0.001277";"0.359449";"0.293611";"0.001133";"0.451699";"0.253903";"0.002115";"0.373671";"0.378526";"0.185043";"0.001269"
915;"0.096310";"0.001334";"0.393218";"0.493389";"0.343519";"0.697125";"0.052012";"0.001344";"0.001363";"0.399440";"0.183729";"0.001264";"0.503572";"0.491715";"0.004295";"0.360469";"0.003519";"0.004069";"0.001495"
920;"0.088709";"0.002797";"0.427223";"0.449759";"0.297231";"0.640411";"0.126770";"0.001878";"0.001870";"0.598753";"0.193537";"0.001069";"0.504003";"0.337924";"0.001612";"0.522144";"0.004049";"0.337667";"0.001949"
925;"0.106117";"0.002133";"0.469748";"0.490481";"0.380190";"0.751767";"0.045257";"0.001451";"0.001868";"0.484569";"0.242402";"0.001448";"0.396332";"0.528820";"0.001351";"0.417193";"0.504871";"0.380575";"0.001501"
930;"0.236404";"0.001587";"0.380513";"0.567290";"0.269585";"0.769560";"0.050533";"0.001634";"0.001835";"0.483095";"0.242254";"0.002149";"0.324150";"0.455434";"0.001195";"0.437882";"0.506499";"0.169979";"0.001577"
935;"0.005263";"0.002550";"0.313785";"0.363239";"0.295199";"0.646778";"0.007523";"0.001761";"0.001970";"0.474684";"0.213753";"0.001439";"0.327643";"0.548668";"0.004428";"0.468707";"0.197662";"0.246659";"0.002501"
940;"0.072328";"0.001558";"0.493331";"0.480735";"0.342086";"0.509284";"0.007750";"0.001689";"0.001461";"0.547348";"0.135549";"0.001422";"0.444534";"0.363031";"0.001356";"0.484745";"0.188851";"0.190591";"0.001417"
945;"0.008967";"0.003165";"0.346564";"0.397764";"0.332371";"0.390423";"0.080251";"0.002548";"0.002197";"0.503840";"0.205883";"0.001990";"0.429080";"0.392549";"0.003693";"0.312094";"0.336859";"0.103858";"0.002035"
950;"0.011233";"0.001339";"0.414710";"0.500118";"0.343915";"0.394771";"0.006243";"0.001499";"0.001632";"0.372376";"0.222267";"0.001449";"0.360505";"0.463001";"0.001675";"0.377540";"0.603404";"0.004348";"0.001697"
955;"0.171255";"0.001529";"0.435467";"0.448334";"0.320554";"0.697253";"0.048571";"0.001777";"0.001593";"0.448256";"0.215464";"0.001554";"0.297423";"0.466064";"0.001312";"0.397778";"0.226558";"0.111560";"0.002059"
960;"0.012767";"0.001862";"0.455696";"0.459646";"0.299109";"0.475419";"0.006161";"0.003855";"0.002614";"0.297987";"0.238818";"0.003157";"0.427191";"0.370813";"0.002610";"0.328057";"0.080606";"0.344322";"0.002679"
965;"0.067053";"0.001606";"0.378354";"0.398185";"0.297328";"0.473885";"0.051406";"0.001436";"0.002080";"0.540172";"0.250014";"0.002231";"0.390253";"0.442569";"0.006988";"0.367947";"0.292151";"0.191608";"0.001344"
970;"0.067237";"0.001614";"0.424165";"0.476417";"0.326502";"0.431850";"0.008735";"0.001429";"0.001505";"0.444527";"0.243410";"0.001370";"0.502962";"0.336865";"0.006491";"0.328423";"0.075408";"0.313936";"0.001497"
975;"0.009314";"0.001321";"0.449063";"0.521322";"0.353600";"0.359675";"0.005046";"0.001291";"0.001527";"0.366499";"0.172010";"0.002011";"0.351006";"0.344068";"0.001035";"0.504914";"0.192482";"0.299787";"0.001511"
980;"0.116187";"0.003283";"0.490657";"0.387358";"0.314872";"0.369312";"0.042201";"0.002917";"0.002009";"0.538069";"0.183039";"0.003370";"0.372301";"0.461225";"0.003756";"0.417533";"0.179758";"0.235000";"0.001933"
985;"0.007505";"0.001349";"0.399204";"0.459685";"0.328245";"0.600047";"0.006845";"0.001645";"0.001895";"0.464439";"0.224961";"0.001865";"0.404236";"0.405984";"0.001212";"0.374036";"0.225550";"0.289400";"0.001920"
990;"0.009451";"0.001571";"0.367806";"0.389316";"0.311268";"0.558241";"0.138664";"0.001498";"0.001493";"0.550099";"0.197014";"0.001403";"0.453025";"0.516796";"0.001138";"0.434331";"0.169867";"0.160399";"0.001470"
995;"0.006465";"0.004254";"0.350335";"0.447999";"0.313343";"0.545164";"0.077300";"0.001378";"0.001855";"0.487405";"0.214911";"0.001369";"0.544151";"0.460366";"0.001198";"0.383344";"0.270593";"0.319019";"0.002514"
1000;"0.170883";"0.001458";"0.460464";"0.433185";"0.323734";"0.367702";"0.006378";"0.001333";"0.001485";"0.244458";"0.142281";"0.001297";"0.396174";"0.554069";"0.010574";"0.484413";"0.366136";"0.080313";"0.001476"
1005;"0.009177";"0.001368";"0.483499";"0.353184";"0.330491";"0.593469";"0.037190";"0.001360";"0.001393";"0.459323";"0.191699";"0.001221";"0.388430";"0.409552";"0.001151";"0.477166";"0.256627";"0.279793";"0.001802"
1010;"0.005936";"0.001567";"0.375960";"0.321428";"0.287387";"0.515109";"0.006280";"0.003003";"0.002866";"0.430528";"0.163147";"0.003004";"0.571732";"0.373987";"0.004248";"0.459499";"0.072986";"0.212036";"0.002076"
1015;"0.175307";"0.001578";"0.456349";"0.483840";"0.293837";"0.433739";"0.007979";"0.001877";"0.001609";"0.285539";"0.178041";"0.001456";"0.583566";"0.387489";"0.001505";"0.277799";"0.503242";"0.559760";"0.001746"
1020;"0.006520";"0.001988";"0.461012";"0.417210";"0.366282";"0.629107";"0.063905";"0.001556";"0.001430";"0.355348";"0.210870";"0.001351";"0.503086";"0.505594";"0.001262";"0.471318";"0.363421";"0.086227";"0.001560"
1025;"0.005286";"0.002362";"0.491810";"0.517754";"0.261701";"0.635715";"0.005625";"0.001673";"0.001724";"0.360135";"0.200688";"0.001371";"0.433235";"0.441980";"0.003456";"0.434155";"0.225336";"0.193553";"0.002037"
1030;"0.004858";"0.001419";"0.386206";"0.394682";"0.297423";"0.541145";"0.122324";"0.001842";"0.001564";"0.552568";"0.232951";"0.001555";"0.420072";"0.514058";"0.006381";"0.544884";"0.337636";"0.289193";"0.001535"
1035;"0.095928";"0.002834";"0.364902";"0.426045";"0.295080";"0.578869";"0.046977";"0.002458";"0.001455";"0.433946";"0.238080";"0.002407";"0.293027";"0.473658";"0.001265";"0.416734";"0.149138";"0.374089";"0.001848"
1040;"0.005463";"0.002555";"0.422992";"0.451613";"0.278029";"0.747005";"0.058566";"0.001583";"0.001417";"0.436663";"0.194543";"0.001769";"0.403926";"0.345931";"0.004272";"0.535886";"0.208467";"0.185281";"0.001503"
1045;"0.018767";"0.002288";"0.451290";"0.417859";"0.340036";"0.480245";"0.065156";"0.001501";"0.001889";"0.453379";"0.197092";"0.002216";"0.468758";"0.472661";"0.003702";"0.566161";"0.158382";"0.360508";"0.002084"
1050;"0.004907";"0.001759";"0.470921";"0.490687";"0.332520";"0.592064";"0.007522";"0.002071";"0.001962";"0.546098";"0.234471";"0.001107";"0.484798";"0.326544";"0.001329";"0.607254";"0.084015";"0.076136";"0.001500"
1055;"0.088143";"0.001450";"0.451209";"0.421600";"0.293866";"0.300846";"0.007104";"0.002429";"0.004989";"0.487647";"0.186866";"0.003947";"0.369500";"0.400364";"0.001222";"0.218685";"0.244295";"0.482151";"0.002152"
1060;"0.071494";"0.001504";"0.513346";"0.434666";"0.364024";"0.620156";"0.006812";"0.001703";"0.001681";"0.493271";"0.277853";"0.001758";"0.426228";"0.347002";"0.001422";"0.457973";"0.190613";"0.226308";"0.001485"
1065;"0.076279";"0.001404";"0.489477";"0.523459";"0.261601";"0.551262";"0.067369";"0.001545";"0.001544";"0.380073";"0.147258";"0.001389";"0.463804";"0.414375";"0.004218";"0.565044";"0.170233";"0.419261";"0.001827"
1070;"0.170835";"0.001623";"0.416713";"0.428670";"0.391517";"0.454457";"0.006375";"0.001278";"0.001641";"0.502054";"0.232574";"0.001723";"0.503296";"0.248632";"0.001360";"0.577531";"0.307150";"0.007423";"0.001942"
1075;"0.254269";"0.002331";"0.453271";"0.396367";"0.287269";"0.510229";"0.038663";"0.001405";"0.001622";"0.383658";"0.208228";"0.002000";"0.503925";"0.374960";"0.005020";"0.302344";"0.102953";"0.340258";"0.001799"
1080;"0.208458";"0.001517";"0.393586";"0.543839";"0.307166";"0.368413";"0.100442";"0.001444";"0.001632";"0.381485";"0.225171";"0.001783";"0.461360";"0.388196";"0.001158";"0.414150";"0.004785";"0.313286";"0.001304"
1085;"0.120169";"0.001648";"0.423713";"0.367672";"0.302837";"0.652415";"0.156694";"0.001542";"0.001422";"0.459052";"0.236336";"0.001716";"0.445013";"0.385163";"0.005735";"0.438203";"0.312254";"0.203665";"0.002052"
1090;"0.069976";"0.001375";"0.413087";"0.318073";"0.342987";"0.565712";"0.040397";"0.001719";"0.002027";"0.405101";"0.213851";"0.002162";"0.336727";"0.452432";"0.004639";"0.274840";"0.059636";"0.129565";"0.001698"
1095;"0.008875";"0.001533";"0.494317";"0.427257";"0.319000";"0.488940";"0.004900";"0.001521";"0.001696";"0.406482";"0.166654";"0.001211";"0.410218";"0.493600";"0.001321";"0.549912";"0.003502";"0.337083";"0.001746"
1100;"0.183919";"0.001668";"0.471937";"0.510362";"0.307537";"0.466265";"0.005306";"0.001344";"0.001641";"0.415494";"0.232269";"0.001420";"0.336511";"0.337967";"0.005026";"0.396834";"0.193650";"0.220213";"0.002053"
1105;"0.007392";"0.002422";"0.468191";"0.431277";"0.310127";"0.543951";"0.114178";"0.001634";"0.001512";"0.388104";"0.253335";"0.001937";"0.447689";"0.374766";"0.001372";"0.401184";"0.336654";"0.133133";"0.001346"
1110;"0.004734";"0.001413";"0.468044";"0.363897";"0.293356";"0.371416";"0.009469";"0.001383";"0.001646";"0.220338";"0.224170";"0.001712";"0.478715";"0.451863";"0.006907";"0.349712";"0.186108";"0.340450";"0.001848"
1115;"0.017125";"0.001795";"0.430078";"0.417629";"0.289811";"0.595858";"0.048082";"0.002227";"0.002391";"0.425584";"0.206980";"0.001644";"0.428717";"0.465404";"0.001468";"0.271878";"0.307670";"0.008320";"0.002462"
1120;"0.007501";"0.001897";"0.332279";"0.516752";"0.271162";"0.660190";"0.005225";"0.001440";"0.001841";"0.521339";"0.212281";"0.002570";"0.389342";"0.493774";"0.004458";"0.447567";"0.130430";"0.129520";"0.001656"
1125;"0.174853";"0.001569";"0.490134";"0.383940";"0.344479";"0.570298";"0.046565";"0.001346";"0.001435";"0.410285";"0.245599";"0.001362";"0.503217";"0.403767";"0.001664";"0.534679";"0.160494";"0.075024";"0.001730"
1130;"0.076333";"0.001573";"0.474547";"0.474894";"0.367529";"0.453379";"0.065409";"0.001660";"0.001546";"0.416936";"0.180435";"0.001542";"0.447942";"0.408467";"0.003688";"0.423696";"0.233568";"0.234226";"0.001685"
1135;"0.113944";"0.002160";"0.507704";"0.384213";"0.306099";"0.673343";"0.064241";"0.002011";"0.001692";"0.413479";"0.217571";"0.001401";"0.717402";"0.298155";"0.001124";"0.447615";"0.207050";"0.203540";"0.001813"
1140;"0.011013";"0.003253";"0.387817";"0.479321";"0.313782";"0.590723";"0.068879";"0.006443";"0.002436";"0.393901";"0.215060";"0.004527";"0.324290";"0.482980";"0.001801";"0.349708";"0.078115";"0.274545";"0.002182"
1145;"0.007979";"0.001299";"0.422472";"0.451953";"0.341740";"0.491758";"0.062239";"0.001668";"0.001474";"0.521400";"0.216525";"0.001274";"0.367028";"0.360439";"0.001251";"0.604641";"0.253346";"0.203044";"0.001613"
1150;"0.007974";"0.001442";"0.568537";"0.402856";"0.273811";"0.575885";"0.115505";"0.001502";"0.001586";"0.386487";"0.231033";"0.001773";"0.438389";"0.285813";"0.005937";"0.425543";"0.185374";"0.090608";"0.001742"
1155;"0.074602";"0.001700";"0.474738";"0.345368";"0.285300";"0.477807";"0.034009";"0.001543";"0.001382";"0.357436";"0.104579";"0.001260";"0.313608";"0.398400";"0.001282";"0.420956";"0.370333";"0.311089";"0.001677"
1160;"0.018853";"0.003658";"0.448202";"0.447113";"0.321870";"0.777390";"0.180677";"0.007279";"0.004443";"0.596382";"0.226430";"0.004148";"0.348726";"0.366723";"0.006541";"0.540012";"0.123899";"0.063399";"0.001539"
1165;"0.115461";"0.001713";"0.410218";"0.517745";"0.311662";"0.721991";"0.008147";"0.001547";"0.001514";"0.326456";"0.233196";"0.001584";"0.555265";"0.467739";"0.001144";"0.475136";"0.191309";"0.170260";"0.001417"
1170;"0.005856";"0.001419";"0.430937";"0.387053";"0.291206";"0.510772";"0.004620";"0.001188";"0.001404";"0.505353";"0.185368";"0.001983";"0.386515";"0.517103";"0.001275";"0.448105";"0.303071";"0.149536";"0.001427"
