"Time";"createOrder";"basket";"getCatalogue";"getItem";"getCart";"login";"getOrders";"catalogue";"home";"tags";"getCustomer";"viewOrdersPage";"cataloguePage";"getRelated";"addToCart";"catalogueSize";"getAddress";"getCard";"showDetails"
585;"0.010208";"0.003574";"0.004194";"0.004014";"0.006796";"0.014266";"0.010300";"0.001155";"0.001625";"0.006015";"0.005165";"0.001289";"0.003503";"0.003382";"0.001108";"0.003236";"0.003389";"0.003691";"0.001188"
590;"0.011373";"0.001590";"0.003552";"0.005358";"0.006170";"0.016156";"0.005408";"0.001487";"0.001416";"0.006220";"0.004532";"0.001094";"0.004614";"0.003509";"0.001203";"0.005726";"0.003544";"0.003645";"0.001660"
595;"0.005517";"0.001213";"0.003549";"0.004410";"0.006108";"0.020446";"0.005924";"0.001107";"0.001635";"0.005349";"0.004613";"0.001461";"0.003318";"0.003712";"0.001308";"0.003276";"0.003581";"0.004521";"0.001258"
600;"0.004677";"0.001644";"0.004044";"0.005259";"0.006925";"0.010451";"0.005953";"0.001371";"0.001668";"0.005620";"0.005202";"0.001306";"0.003577";"0.005011";"0.001110";"0.003999";"0.004402";"0.003447";"0.001576"
605;"0.010322";"0.001242";"0.004357";"0.004389";"0.008090";"0.009018";"0.007979";"0.001287";"0.001450";"0.003222";"0.005758";"0.001094";"0.004645";"0.008829";"0.006069";"0.007470";"0.003543";"0.003170";"0.001397"
610;"0.005591";"0.001576";"0.003593";"0.005894";"0.007645";"0.010158";"0.005486";"0.001315";"0.001273";"0.013682";"0.005720";"0.001331";"0.003783";"0.004957";"0.001379";"0.006922";"0.007709";"0.003879";"0.001293"
615;"0.018394";"0.001431";"0.004094";"0.005183";"0.005263";"0.013981";"0.009476";"0.001368";"0.001253";"0.008006";"0.006323";"0.001408";"0.003694";"0.006794";"0.001401";"0.007198";"0.003412";"0.009474";"0.001640"
620;"0.005174";"0.001157";"0.003595";"0.005079";"0.005683";"0.012219";"0.006399";"0.001421";"0.001405";"0.004980";"0.003710";"0.001528";"0.003818";"0.011809";"0.001638";"0.007243";"0.003821";"0.004043";"0.001356"
625;"0.005084";"0.001355";"0.004069";"0.006260";"0.005664";"0.012786";"0.009049";"0.001388";"0.001307";"0.009113";"0.004512";"0.001290";"0.003687";"0.004525";"0.001823";"0.006292";"0.003714";"0.003674";"0.001353"
630;"0.005396";"0.001288";"0.003895";"0.004274";"0.005825";"0.014677";"0.005596";"0.001170";"0.001478";"0.003051";"0.003560";"0.001331";"0.003583";"0.004079";"0.001273";"0.003755";"0.003714";"0.003646";"0.001696"
635;"0.010445";"0.001540";"0.004540";"0.005772";"0.006742";"0.012893";"0.008715";"0.001348";"0.001400";"0.003672";"0.005617";"0.002460";"0.003336";"0.003754";"0.005291";"0.003848";"0.003999";"0.004392";"0.002799"
640;"0.005182";"0.001358";"0.003620";"0.003099";"0.005300";"0.013863";"0.011054";"0.001299";"0.001327";"0.006291";"0.005288";"0.001267";"0.003452";"0.003722";"0.001112";"0.007122";"0.006873";"0.007487";"0.002037"
645;"0.005612";"0.001340";"0.003765";"0.006070";"0.007592";"0.011070";"0.008913";"0.001342";"0.001837";"0.003309";"0.004228";"0.001608";"0.004004";"0.007937";"0.001677";"0.009760";"0.004492";"0.012762";"0.001698"
650;"0.009501";"0.001186";"0.003415";"0.004930";"0.005678";"0.018745";"0.005632";"0.001350";"0.001524";"0.006145";"0.004125";"0.001200";"0.003770";"0.006262";"0.001266";"0.003390";"0.012113";"0.003543";"0.001199"
655;"0.005495";"0.001874";"0.004573";"0.004731";"0.005995";"0.014579";"0.008597";"0.001421";"0.001585";"0.003311";"0.004875";"0.001472";"0.003825";"0.005732";"0.014100";"0.004203";"0.005297";"0.004296";"0.001963"
660;"0.005012";"0.001232";"0.003530";"0.004912";"0.006509";"0.009460";"0.010588";"0.001378";"0.001589";"0.006167";"0.004606";"0.001282";"0.003521";"0.003571";"0.001260";"0.006115";"0.010630";"0.003418";"0.001292"
665;"0.010434";"0.001371";"0.003831";"0.004134";"0.007007";"0.012273";"0.008901";"0.001686";"0.001336";"0.005745";"0.003604";"0.001511";"0.003863";"0.003965";"0.014271";"0.004985";"0.004135";"0.010950";"0.001543"
670;"0.005013";"0.001551";"0.004443";"0.004770";"0.008598";"0.013973";"0.007753";"0.001210";"0.001268";"0.003218";"0.007277";"0.001332";"0.003320";"0.004598";"0.008951";"0.005637";"0.003427";"0.003127";"0.001718"
675;"0.011155";"0.002108";"0.004008";"0.005770";"0.006017";"0.009404";"0.005379";"0.001269";"0.001250";"0.004603";"0.004410";"0.001347";"0.003568";"0.004559";"0.014033";"0.003622";"0.011586";"0.003402";"0.001618"
680;"0.005566";"0.001710";"0.004304";"0.004024";"0.005204";"0.009660";"0.005418";"0.001352";"0.001578";"0.004934";"0.006159";"0.001422";"0.003412";"0.004004";"0.001204";"0.006804";"0.003151";"0.003459";"0.001252"
685;"0.007575";"0.001504";"0.003621";"0.005875";"0.008935";"0.009936";"0.005829";"0.001166";"0.001171";"0.002817";"0.004028";"0.001445";"0.003386";"0.003829";"0.001126";"0.003668";"0.015602";"0.003784";"0.001303"
690;"0.012920";"0.001684";"0.004506";"0.004371";"0.007139";"0.017246";"0.009911";"0.001276";"0.002056";"0.002988";"0.004794";"0.001337";"0.004001";"0.004110";"0.001317";"0.003897";"0.003632";"0.008322";"0.001459"
695;"0.005745";"0.001587";"0.003690";"0.004196";"0.006935";"0.009469";"0.005547";"0.001878";"0.001341";"0.005485";"0.004332";"0.001169";"0.003882";"0.003553";"0.003151";"0.003614";"0.003673";"0.004752";"0.001284"
700;"0.005417";"0.002383";"0.004632";"0.005466";"0.006462";"0.009760";"0.010717";"0.001714";"0.001466";"0.005321";"0.006112";"0.001879";"0.003865";"0.006083";"0.001412";"0.007031";"0.003960";"0.004192";"0.002933"
705;"0.005115";"0.001356";"0.003395";"0.008318";"0.006331";"0.009712";"0.008287";"0.001156";"0.001297";"0.013409";"0.006248";"0.001299";"0.004155";"0.003665";"0.001287";"0.004061";"0.003837";"0.003242";"0.001191"
710;"0.012312";"0.001328";"0.004091";"0.005967";"0.007186";"0.015791";"0.005569";"0.001462";"0.001411";"0.008504";"0.005274";"0.001287";"0.003904";"0.005657";"0.005082";"0.004155";"0.016710";"0.003912";"0.001585"
715;"0.005756";"0.001222";"0.004616";"0.004064";"0.008551";"0.012705";"0.010584";"0.003102";"0.001297";"0.006072";"0.004945";"0.002772";"0.003797";"0.003433";"0.001179";"0.004169";"0.004094";"0.003435";"0.001367"
720;"0.005089";"0.001815";"0.003932";"0.003851";"0.006266";"0.010707";"0.006224";"0.001211";"0.001649";"0.004938";"0.006031";"0.001506";"0.004057";"0.005785";"0.004429";"0.007444";"0.004101";"0.003738";"0.001497"
725;"0.005294";"0.001365";"0.005573";"0.005717";"0.008085";"0.011024";"0.005886";"0.001241";"0.001951";"0.012504";"0.005378";"0.001419";"0.003373";"0.005157";"0.001236";"0.013046";"0.007380";"0.003879";"0.001596"
730;"0.005118";"0.001569";"0.003771";"0.005700";"0.007252";"0.009916";"0.006401";"0.001273";"0.001352";"0.007303";"0.004235";"0.001386";"0.003716";"0.004158";"0.001332";"0.003462";"0.008768";"0.003315";"0.001569"
735;"0.005264";"0.001911";"0.004424";"0.005460";"0.007239";"0.016694";"0.005537";"0.001175";"0.001334";"0.010784";"0.005424";"0.001465";"0.003666";"0.005827";"0.001699";"0.005759";"0.008934";"0.003635";"0.001268"
740;"0.006080";"0.002934";"0.003538";"0.006690";"0.007363";"0.009683";"0.005259";"0.001215";"0.001259";"0.004991";"0.005167";"0.001392";"0.003505";"0.005741";"0.001241";"0.006578";"0.003704";"0.003822";"0.001433"
745;"0.010558";"0.001856";"0.005001";"0.007015";"0.008714";"0.011289";"0.005943";"0.001311";"0.001512";"0.006775";"0.006829";"0.002897";"0.004133";"0.005946";"0.001440";"0.003900";"0.019018";"0.004151";"0.001461"
750;"0.005336";"0.001309";"0.003526";"0.005642";"0.006647";"0.009641";"0.008211";"0.001295";"0.001418";"0.003072";"0.003495";"0.001385";"0.003617";"0.005380";"0.001181";"0.009709";"0.003211";"0.003621";"0.001279"
755;"0.008310";"0.001631";"0.004312";"0.003955";"0.006118";"0.010880";"0.005565";"0.001653";"0.001614";"0.008199";"0.006577";"0.002568";"0.005260";"0.004784";"0.008617";"0.004040";"0.003470";"0.004147";"0.002499"
760;"0.005269";"0.001316";"0.003692";"0.004927";"0.005492";"0.008969";"0.005641";"0.001448";"0.001115";"0.004910";"0.004521";"0.001213";"0.003237";"0.003346";"0.001392";"0.005899";"0.003422";"0.003663";"0.001165"
765;"0.016281";"0.002919";"0.003931";"0.004917";"0.006589";"0.009067";"0.005236";"0.001419";"0.001441";"0.003017";"0.005693";"0.001356";"0.003643";"0.003458";"0.001455";"0.009681";"0.003550";"0.007687";"0.001277"
770;"0.005480";"0.001313";"0.003242";"0.005771";"0.007737";"0.012779";"0.004937";"0.001188";"0.001462";"0.005668";"0.005529";"0.001121";"0.003415";"0.003597";"0.001126";"0.003890";"0.003834";"0.003274";"0.001392"
775;"0.005315";"0.001672";"0.004003";"0.005620";"0.007732";"0.018919";"0.006129";"0.001829";"0.001610";"0.003517";"0.004791";"0.002622";"0.004079";"0.004440";"0.001209";"0.004764";"0.003514";"0.011346";"0.001485"
780;"0.013299";"0.001494";"0.004115";"0.003196";"0.006463";"0.008508";"0.007947";"0.001300";"0.001551";"0.006475";"0.003954";"0.001422";"0.004137";"0.006055";"0.001223";"0.006276";"0.003524";"0.003761";"0.001374"
785;"0.005505";"0.001193";"0.003864";"0.004840";"0.009171";"0.010203";"0.005853";"0.001714";"0.001867";"0.003179";"0.005626";"0.001369";"0.004747";"0.005683";"0.001563";"0.003594";"0.004429";"0.003663";"0.001342"
790;"0.006053";"0.001293";"0.003905";"0.006052";"0.006506";"0.011867";"0.007615";"0.001294";"0.002115";"0.009206";"0.005065";"0.001611";"0.005232";"0.003431";"0.001989";"0.005840";"0.004319";"0.003477";"0.001677"
795;"0.005611";"0.001704";"0.004005";"0.004816";"0.007375";"0.009330";"0.006072";"0.001406";"0.001339";"0.005895";"0.005536";"0.001450";"0.003388";"0.005346";"0.001275";"0.003509";"0.003212";"0.004017";"0.001324"
800;"0.005405";"0.001297";"0.004023";"0.004982";"0.006824";"0.013619";"0.009474";"0.002000";"0.001539";"0.005206";"0.004504";"0.001274";"0.003910";"0.003772";"0.001436";"0.005230";"0.003763";"0.004101";"0.001477"
805;"0.005023";"0.001628";"0.003767";"0.004380";"0.007411";"0.011396";"0.005775";"0.001678";"0.001397";"0.003330";"0.004661";"0.001481";"0.003594";"0.003703";"0.001158";"0.010169";"0.009452";"0.003554";"0.001430"
810;"0.005389";"0.002438";"0.004054";"0.006967";"0.007883";"0.015930";"0.008864";"0.001326";"0.001457";"0.003268";"0.007533";"0.001787";"0.004175";"0.005826";"0.006124";"0.006355";"0.004065";"0.003823";"0.001577"
815;"0.004796";"0.001216";"0.003819";"0.005283";"0.005047";"0.009986";"0.009155";"0.001558";"0.001537";"0.003046";"0.003429";"0.001364";"0.003606";"0.005027";"0.008720";"0.003688";"0.005425";"0.004087";"0.001442"
820;"0.005582";"0.001560";"0.003822";"0.005801";"0.008395";"0.012863";"0.008957";"0.001684";"0.001339";"0.003289";"0.004890";"0.001245";"0.003640";"0.003719";"0.001788";"0.005521";"0.008618";"0.003558";"0.001691"
825;"0.005279";"0.001099";"0.004246";"0.004590";"0.006842";"0.018308";"0.004963";"0.002258";"0.001299";"0.007315";"0.006203";"0.001386";"0.003609";"0.004180";"0.001073";"0.004072";"0.003584";"0.003176";"0.001187"
830;"0.005776";"0.001345";"0.003333";"0.004067";"0.005792";"0.012889";"0.016663";"0.002072";"0.001163";"0.002854";"0.005992";"0.001345";"0.003599";"0.006322";"0.001198";"0.003544";"0.005067";"0.003916";"0.001698"
835;"0.005351";"0.001640";"0.005132";"0.007255";"0.005906";"0.012821";"0.008651";"0.001874";"0.001462";"0.007036";"0.006386";"0.001343";"0.003738";"0.004236";"0.002041";"0.008179";"0.015536";"0.004640";"0.001759"
840;"0.004961";"0.001731";"0.003462";"0.004602";"0.008066";"0.009612";"0.004993";"0.001338";"0.001272";"0.005422";"0.005440";"0.001442";"0.003525";"0.007817";"0.007489";"0.003236";"0.003304";"0.003582";"0.001658"
845;"0.006041";"0.001730";"0.003748";"0.005569";"0.007441";"0.010579";"0.006234";"0.001255";"0.001558";"0.003937";"0.005243";"0.001342";"0.004222";"0.003703";"0.001241";"0.003377";"0.003433";"0.004849";"0.001447"
850;"0.006420";"0.001307";"0.003849";"0.007228";"0.006842";"0.010615";"0.005503";"0.001238";"0.001515";"0.003176";"0.006796";"0.001173";"0.004062";"0.005471";"0.001308";"0.005850";"0.009069";"0.008245";"0.001442"
855;"0.005544";"0.001220";"0.003707";"0.004642";"0.007958";"0.009740";"0.006139";"0.001287";"0.001364";"0.003186";"0.005632";"0.001082";"0.003718";"0.006404";"0.001194";"0.003264";"0.003212";"0.004695";"0.001450"
860;"0.013675";"0.001261";"0.003964";"0.006807";"0.006078";"0.009509";"0.006070";"0.001335";"0.001488";"0.005337";"0.006069";"0.001254";"0.003807";"0.005998";"0.001527";"0.007700";"0.016377";"0.003872";"0.001861"
865;"0.005615";"0.001334";"0.005532";"0.007007";"0.007147";"0.009829";"0.005364";"0.001417";"0.001213";"0.007932";"0.007192";"0.001181";"0.003853";"0.007598";"0.008995";"0.004231";"0.004278";"0.003151";"0.001273"
870;"0.004703";"0.001447";"0.003894";"0.007180";"0.007048";"0.028032";"0.005990";"0.001547";"0.001567";"0.005324";"0.004748";"0.001491";"0.003904";"0.006026";"0.007489";"0.009377";"0.004308";"0.003918";"0.001567"
875;"0.005159";"0.001503";"0.004622";"0.004859";"0.007928";"0.010588";"0.005812";"0.001565";"0.001861";"0.003923";"0.007642";"0.001295";"0.004189";"0.004927";"0.001576";"0.003871";"0.004219";"0.015399";"0.003039"
880;"0.005397";"0.003123";"0.003621";"0.006989";"0.007213";"0.017396";"0.006282";"0.001852";"0.001410";"0.002963";"0.006034";"0.001381";"0.003813";"0.004216";"0.001335";"0.006265";"0.003840";"0.003241";"0.001290"
885;"0.005576";"0.001579";"0.004186";"0.003832";"0.006287";"0.012178";"0.005723";"0.001361";"0.001443";"0.003173";"0.006804";"0.001484";"0.004418";"0.007093";"0.001507";"0.007154";"0.006323";"0.004696";"0.001349"
890;"0.005490";"0.001144";"0.004057";"0.005597";"0.005151";"0.010105";"0.008687";"0.001312";"0.001264";"0.005884";"0.004702";"0.001266";"0.003436";"0.006075";"0.001459";"0.005475";"0.003938";"0.005255";"0.001552"
895;"0.005361";"0.001903";"0.003883";"0.004269";"0.008578";"0.026470";"0.006039";"0.001891";"0.001648";"0.003050";"0.006359";"0.001523";"0.003724";"0.003470";"0.007963";"0.009095";"0.003295";"0.014040";"0.001387"
900;"0.005479";"0.004928";"0.004095";"0.007498";"0.006225";"0.015513";"0.005459";"0.001405";"0.001565";"0.007143";"0.004326";"0.001198";"0.005750";"0.003946";"0.001416";"0.007703";"0.003610";"0.003857";"0.001350"
905;"0.007861";"0.001295";"0.003697";"0.004293";"0.006349";"0.010831";"0.005858";"0.001517";"0.001384";"0.005253";"0.006310";"0.001250";"0.003604";"0.005123";"0.001487";"0.003492";"0.003430";"0.007375";"0.001714"
910;"0.005364";"0.001826";"0.005372";"0.006518";"0.006490";"0.010028";"0.005426";"0.001454";"0.001478";"0.003126";"0.007111";"0.001392";"0.005875";"0.006124";"0.005141";"0.006683";"0.003682";"0.005333";"0.001511"
915;"0.010921";"0.001171";"0.003292";"0.004334";"0.005611";"0.013751";"0.005184";"0.001356";"0.001239";"0.002688";"0.003554";"0.001134";"0.004379";"0.006712";"0.013443";"0.003378";"0.003342";"0.003655";"0.001412"
920;"0.013176";"0.001427";"0.004089";"0.007270";"0.005681";"0.010610";"0.005894";"0.002409";"0.001451";"0.003309";"0.005874";"0.001186";"0.003826";"0.003907";"0.001567";"0.004414";"0.009859";"0.003822";"0.001599"
925;"0.005379";"0.001998";"0.003803";"0.006734";"0.004879";"0.008811";"0.005069";"0.001380";"0.001988";"0.006932";"0.006832";"0.001163";"0.003636";"0.003713";"0.001403";"0.003612";"0.004251";"0.003511";"0.002656"
930;"0.005443";"0.001953";"0.003636";"0.004672";"0.008652";"0.009013";"0.005280";"0.001069";"0.001311";"0.006364";"0.004792";"0.001194";"0.004031";"0.008258";"0.002167";"0.006119";"0.003574";"0.003014";"0.001328"
935;"0.009976";"0.001353";"0.004426";"0.007021";"0.007377";"0.011052";"0.005753";"0.001845";"0.001970";"0.006282";"0.005174";"0.001897";"0.005358";"0.004310";"0.001668";"0.003489";"0.013117";"0.006215";"0.001521"
940;"0.005049";"0.001561";"0.003957";"0.005806";"0.008472";"0.011673";"0.010555";"0.001791";"0.001571";"0.006682";"0.006010";"0.001187";"0.003436";"0.003550";"0.001334";"0.003347";"0.003274";"0.007432";"0.001310"
945;"0.004880";"0.001422";"0.003633";"0.006214";"0.005737";"0.011598";"0.006617";"0.002659";"0.001668";"0.004297";"0.003996";"0.001219";"0.004159";"0.005100";"0.006919";"0.010457";"0.005564";"0.003986";"0.001520"
950;"0.005671";"0.001206";"0.003684";"0.005636";"0.007334";"0.010451";"0.010344";"0.001437";"0.001745";"0.005649";"0.004814";"0.002475";"0.004129";"0.008669";"0.001364";"0.009115";"0.003772";"0.003434";"0.002500"
955;"0.006487";"0.001234";"0.003494";"0.005175";"0.007109";"0.010803";"0.007349";"0.001326";"0.001307";"0.003113";"0.004911";"0.001246";"0.004430";"0.003393";"0.004133";"0.008330";"0.003693";"0.009476";"0.001458"
960;"0.005529";"0.001249";"0.003906";"0.004231";"0.006602";"0.017028";"0.005242";"0.001430";"0.001459";"0.003542";"0.005638";"0.005663";"0.004849";"0.005653";"0.001518";"0.004530";"0.008027";"0.004709";"0.001483"
965;"0.004996";"0.001562";"0.003681";"0.004838";"0.006775";"0.009581";"0.005394";"0.001245";"0.001295";"0.003150";"0.004302";"0.001136";"0.003361";"0.006103";"0.005438";"0.006913";"0.003110";"0.007814";"0.001263"
970;"0.005837";"0.003504";"0.003958";"0.004936";"0.006596";"0.012775";"0.009437";"0.001301";"0.001421";"0.005999";"0.005933";"0.001265";"0.004319";"0.004330";"0.001337";"0.004542";"0.003381";"0.006956";"0.001564"
975;"0.007150";"0.001620";"0.005363";"0.005885";"0.009626";"0.010565";"0.008062";"0.001311";"0.001698";"0.006422";"0.005967";"0.001218";"0.004452";"0.007604";"0.009382";"0.003884";"0.004138";"0.006347";"0.001458"
980;"0.004649";"0.001552";"0.003524";"0.005533";"0.007318";"0.009447";"0.012892";"0.001289";"0.001187";"0.002793";"0.006500";"0.001385";"0.004261";"0.006553";"0.009154";"0.006861";"0.003544";"0.003628";"0.001380"
985;"0.012828";"0.001463";"0.004134";"0.006174";"0.007162";"0.013024";"0.007963";"0.001329";"0.001540";"0.005383";"0.005048";"0.001498";"0.004797";"0.006006";"0.001286";"0.003808";"0.003668";"0.004050";"0.001734"
990;"0.012122";"0.001042";"0.003908";"0.008093";"0.005788";"0.009275";"0.005078";"0.001259";"0.001172";"0.005324";"0.005459";"0.001330";"0.003778";"0.005749";"0.001313";"0.008565";"0.003725";"0.003963";"0.001107"
995;"0.005272";"0.002598";"0.003492";"0.005084";"0.006060";"0.018897";"0.005437";"0.001290";"0.001476";"0.003322";"0.005769";"0.001316";"0.003630";"0.003671";"0.001210";"0.005424";"0.003429";"0.003042";"0.001225"
1000;"0.006043";"0.001471";"0.004190";"0.005662";"0.005994";"0.009986";"0.012974";"0.001810";"0.001469";"0.005028";"0.003603";"0.001596";"0.004436";"0.005239";"0.001281";"0.004315";"0.004558";"0.004169";"0.001423"
1005;"0.004618";"0.001808";"0.003353";"0.004689";"0.005803";"0.011203";"0.005830";"0.001272";"0.001233";"0.005164";"0.004298";"0.001313";"0.003607";"0.004778";"0.001344";"0.005769";"0.003324";"0.004297";"0.001408"
1010;"0.005645";"0.001186";"0.003489";"0.004108";"0.006310";"0.014133";"0.008090";"0.001287";"0.001170";"0.003608";"0.004744";"0.001218";"0.003780";"0.006363";"0.001099";"0.003577";"0.003716";"0.003690";"0.001277"
1015;"0.005990";"0.002379";"0.003573";"0.005199";"0.012121";"0.011007";"0.008899";"0.001684";"0.001357";"0.003329";"0.005718";"0.001415";"0.004293";"0.004172";"0.004034";"0.007956";"0.004035";"0.003818";"0.002309"
1020;"0.005176";"0.001220";"0.003412";"0.005254";"0.005048";"0.009019";"0.004765";"0.001555";"0.001131";"0.002513";"0.004843";"0.001146";"0.003386";"0.005520";"0.001167";"0.006236";"0.003454";"0.003411";"0.001174"
1025;"0.005289";"0.001329";"0.003664";"0.005122";"0.004924";"0.009994";"0.008965";"0.001346";"0.001768";"0.003855";"0.005003";"0.001282";"0.003515";"0.003934";"0.002390";"0.007290";"0.003893";"0.006970";"0.001481"
1030;"0.005094";"0.001239";"0.003753";"0.005700";"0.006305";"0.012463";"0.009073";"0.003646";"0.001539";"0.003240";"0.004035";"0.001863";"0.003349";"0.007514";"0.001175";"0.005437";"0.003384";"0.016446";"0.001751"
1035;"0.011459";"0.001225";"0.003736";"0.005036";"0.004645";"0.012459";"0.008776";"0.001283";"0.001177";"0.007325";"0.004208";"0.001179";"0.003306";"0.007659";"0.001240";"0.003570";"0.003952";"0.003562";"0.001446"
1040;"0.005955";"0.001839";"0.003657";"0.004743";"0.006433";"0.010031";"0.005198";"0.001452";"0.001404";"0.005617";"0.004655";"0.001629";"0.004725";"0.003581";"0.011183";"0.005243";"0.013199";"0.004334";"0.001398"
1045;"0.012456";"0.001330";"0.003516";"0.005598";"0.007456";"0.015847";"0.012392";"0.001851";"0.001318";"0.003029";"0.004358";"0.001633";"0.004718";"0.003014";"0.001137";"0.005979";"0.003109";"0.003993";"0.001369"
1050;"0.004192";"0.001284";"0.003330";"0.004237";"0.006870";"0.017814";"0.004864";"0.001210";"0.001346";"0.004529";"0.005897";"0.001213";"0.003496";"0.003520";"0.004707";"0.005514";"0.003010";"0.003046";"0.001114"
1055;"0.005718";"0.001435";"0.003909";"0.003581";"0.006929";"0.010027";"0.009144";"0.001656";"0.001456";"0.009599";"0.006953";"0.001437";"0.003620";"0.005299";"0.003101";"0.006155";"0.007437";"0.007371";"0.002144"
1060;"0.015735";"0.001364";"0.003486";"0.004803";"0.005269";"0.012074";"0.009901";"0.002118";"0.001248";"0.003019";"0.004385";"0.001177";"0.003645";"0.004860";"0.001122";"0.003176";"0.003474";"0.003610";"0.001501"
1065;"0.006464";"0.001313";"0.003292";"0.004237";"0.009139";"0.009451";"0.005521";"0.001686";"0.001211";"0.002877";"0.006706";"0.001140";"0.003790";"0.004850";"0.001133";"0.003896";"0.008451";"0.007435";"0.001087"
1070;"0.004883";"0.001242";"0.004038";"0.005425";"0.006628";"0.010210";"0.007674";"0.001101";"0.001258";"0.003372";"0.005974";"0.001293";"0.004202";"0.003418";"0.001331";"0.003649";"0.003618";"0.003346";"0.001251"
1075;"0.010160";"0.001247";"0.004255";"0.003684";"0.008565";"0.012742";"0.007701";"0.001164";"0.001305";"0.005562";"0.005587";"0.001275";"0.006006";"0.005223";"0.001460";"0.004400";"0.013659";"0.010716";"0.002093"
1080;"0.009962";"0.002118";"0.003844";"0.005623";"0.007528";"0.012783";"0.005036";"0.002511";"0.001827";"0.003547";"0.003474";"0.001358";"0.003451";"0.003638";"0.001187";"0.003362";"0.006268";"0.003681";"0.001353"
1085;"0.009640";"0.001411";"0.003792";"0.006978";"0.007178";"0.018705";"0.005619";"0.001496";"0.001347";"0.003127";"0.006276";"0.001682";"0.004205";"0.003949";"0.001311";"0.007363";"0.003388";"0.013226";"0.001331"
1090;"0.012020";"0.001323";"0.003288";"0.004424";"0.004986";"0.011248";"0.004954";"0.001396";"0.001219";"0.007969";"0.004952";"0.001262";"0.003355";"0.008174";"0.001112";"0.004282";"0.002757";"0.009926";"0.001344"
1095;"0.005175";"0.001495";"0.004168";"0.004428";"0.006131";"0.009435";"0.005118";"0.001316";"0.001434";"0.003084";"0.004276";"0.001356";"0.003799";"0.003641";"0.001360";"0.004077";"0.003741";"0.003352";"0.001471"
1100;"0.005880";"0.001461";"0.004393";"0.005120";"0.005803";"0.013996";"0.005127";"0.003220";"0.001772";"0.003085";"0.009199";"0.001483";"0.003753";"0.007119";"0.001912";"0.005330";"0.003892";"0.004314";"0.003545"
1105;"0.005016";"0.001197";"0.003545";"0.004770";"0.007584";"0.009875";"0.005235";"0.001188";"0.001330";"0.005274";"0.003933";"0.001214";"0.004233";"0.003461";"0.001080";"0.005884";"0.008183";"0.003675";"0.001285"
1110;"0.004886";"0.001223";"0.003762";"0.007616";"0.006412";"0.011975";"0.005016";"0.001730";"0.001230";"0.002696";"0.005187";"0.001394";"0.003492";"0.003392";"0.001360";"0.003315";"0.003389";"0.004624";"0.001491"
1115;"0.005633";"0.001595";"0.004158";"0.006024";"0.006247";"0.011625";"0.005652";"0.001161";"0.001378";"0.006552";"0.005378";"0.001829";"0.003844";"0.004600";"0.001195";"0.004801";"0.002928";"0.003335";"0.001238"
1120;"0.004480";"0.002180";"0.003685";"0.003128";"0.006775";"0.011509";"0.007745";"0.001222";"0.001264";"0.008698";"0.003306";"0.001595";"0.003477";"0.005933";"0.001221";"0.004383";"0.003091";"0.003386";"0.001230"
1125;"0.006175";"0.001422";"0.003797";"0.005967";"0.004406";"0.009200";"0.005652";"0.002701";"0.001840";"0.005201";"0.004103";"0.001331";"0.003815";"0.003769";"0.001600";"0.003948";"0.003536";"0.004950";"0.001339"
1130;"0.022248";"0.002350";"0.003797";"0.005580";"0.007033";"0.016939";"0.007577";"0.004664";"0.001374";"0.003430";"0.006998";"0.002132";"0.003774";"0.006573";"0.003082";"0.003849";"0.004154";"0.004300";"0.002319"
1135;"0.009133";"0.001240";"0.003362";"0.005435";"0.005526";"0.011919";"0.007602";"0.001301";"0.001471";"0.006850";"0.006271";"0.001373";"0.003474";"0.003752";"0.001028";"0.013330";"0.003660";"0.003290";"0.001198"
1140;"0.004844";"0.001337";"0.004006";"0.003805";"0.005470";"0.018638";"0.004753";"0.001672";"0.001490";"0.003034";"0.005791";"0.001111";"0.003506";"0.003646";"0.001228";"0.005805";"0.010200";"0.003566";"0.001449"
1145;"0.006151";"0.001502";"0.004031";"0.006349";"0.005562";"0.015953";"0.005473";"0.001282";"0.001701";"0.007416";"0.005600";"0.007059";"0.003960";"0.006740";"0.001416";"0.008608";"0.004172";"0.007123";"0.001286"
1150;"0.004944";"0.001241";"0.003753";"0.005670";"0.007879";"0.012557";"0.005660";"0.001493";"0.001260";"0.005387";"0.006600";"0.001266";"0.003393";"0.006469";"0.002397";"0.003592";"0.004194";"0.004112";"0.001433"
1155;"0.012049";"0.001827";"0.004193";"0.005626";"0.008826";"0.012253";"0.005563";"0.001436";"0.001638";"0.013773";"0.004706";"0.001576";"0.003811";"0.007008";"0.001407";"0.005082";"0.011058";"0.005621";"0.001751"
1160;"0.005505";"0.001726";"0.003627";"0.004937";"0.006221";"0.008968";"0.005996";"0.001273";"0.001096";"0.003663";"0.004130";"0.001178";"0.003377";"0.008257";"0.001215";"0.004819";"0.002992";"0.002841";"0.001324"
1165;"0.006023";"0.001011";"0.003810";"0.004281";"0.005329";"0.012702";"0.005232";"0.001195";"0.001306";"0.003010";"0.006456";"0.001256";"0.004064";"0.008539";"0.001299";"0.005935";"0.002934";"0.002927";"0.001162"
1170;"0.005211";"0.001540";"0.003798";"0.004244";"0.008381";"0.009413";"0.005274";"0.001630";"0.001465";"0.003830";"0.005046";"0.002787";"0.003897";"0.005629";"0.009230";"0.007527";"0.003265";"0.014480";"0.002022"
