"Time";"createOrder";"basket";"getCatalogue";"getItem";"getCart";"login";"getOrders";"catalogue";"home";"tags";"getCustomer";"viewOrdersPage";"cataloguePage";"getRelated";"addToCart";"catalogueSize";"getAddress";"getCard";"showDetails"
585;"0.009893";"0.001722";"0.015783";"0.005378";"0.023144";"0.070229";"0.008837";"0.001561";"0.001464";"0.004255";"0.003900";"0.001495";"0.039359";"0.037814";"0.001143";"0.004908";"0.003351";"0.008798";"0.001622"
590;"0.004916";"0.001699";"0.064231";"0.080652";"0.049542";"0.059603";"0.007688";"0.001386";"0.001421";"0.004904";"0.005137";"0.001243";"0.003587";"0.189297";"0.001328";"0.111729";"0.003557";"0.003836";"0.001432"
595;"0.006570";"0.001233";"0.040986";"0.021476";"0.028118";"0.117858";"0.006745";"0.001347";"0.001228";"0.140649";"0.004913";"0.001188";"0.042015";"0.073724";"0.006372";"0.004730";"0.205763";"0.002993";"0.001241"
600;"0.012735";"0.001625";"0.163177";"0.122296";"0.048918";"0.141547";"0.009869";"0.001531";"0.001509";"0.265969";"0.055807";"0.002211";"0.098849";"0.187881";"0.001331";"0.215938";"0.103201";"0.003412";"0.001422"
605;"0.006075";"0.001384";"0.028523";"0.019765";"0.034374";"0.009110";"0.008182";"0.001804";"0.001398";"0.003104";"0.005517";"0.001222";"0.042066";"0.080042";"0.001181";"0.045431";"0.006841";"0.003041";"0.001316"
610;"0.006482";"0.002058";"0.077006";"0.069847";"0.062172";"0.012494";"0.011376";"0.001154";"0.001344";"0.041242";"0.018007";"0.002080";"0.058442";"0.116202";"0.001353";"0.080947";"0.006083";"0.003521";"0.002636"
615;"0.007714";"0.001299";"0.159435";"0.216352";"0.211911";"0.146335";"0.006962";"0.001320";"0.001294";"0.107866";"0.139159";"0.001287";"0.284238";"0.183067";"0.001050";"0.098902";"0.433488";"0.003260";"0.001401"
620;"0.010005";"0.001430";"0.076090";"0.036726";"0.005911";"0.014673";"0.009389";"0.002130";"0.001783";"0.053282";"0.004734";"0.001715";"0.146608";"0.003671";"0.003539";"0.006113";"0.003201";"0.004385";"0.001667"
625;"0.006134";"0.001289";"0.345412";"0.222231";"0.201633";"0.118534";"0.007790";"0.002421";"0.001484";"0.265650";"0.108141";"0.001198";"0.181075";"0.184963";"0.001155";"0.059381";"0.072936";"0.128486";"0.002352"
630;"0.151153";"0.001476";"0.128679";"0.197351";"0.105826";"0.218647";"0.061673";"0.001560";"0.001515";"0.122664";"0.056922";"0.001586";"0.169843";"0.152470";"0.001240";"0.148221";"0.087056";"0.013204";"0.001608"
635;"0.081944";"0.001301";"0.211126";"0.191810";"0.144704";"0.393511";"0.050223";"0.001300";"0.001417";"0.097143";"0.084858";"0.002238";"0.307244";"0.103274";"0.001158";"0.116127";"0.101088";"0.003382";"0.001216"
640;"0.005252";"0.001346";"0.078151";"0.022453";"0.053322";"0.139849";"0.056987";"0.001135";"0.001287";"0.047619";"0.067797";"0.001288";"0.003663";"0.066186";"0.001112";"0.110587";"0.132634";"0.203106";"0.001619"
645;"0.013776";"0.001523";"0.040621";"0.032312";"0.023406";"0.014323";"0.007489";"0.001236";"0.001590";"0.145917";"0.005673";"0.003041";"0.003572";"0.040669";"0.001321";"0.049749";"0.003366";"0.003850";"0.001556"
650;"0.004661";"0.001393";"0.130095";"0.077539";"0.063300";"0.011290";"0.004990";"0.001121";"0.001295";"0.049979";"0.033852";"0.001403";"0.098279";"0.253610";"0.001150";"0.065977";"0.080004";"0.003344";"0.001653"
655;"0.005648";"0.002296";"0.059488";"0.092362";"0.095424";"0.253863";"0.006964";"0.002209";"0.002378";"0.174450";"0.028351";"0.001293";"0.276496";"0.107593";"0.001375";"0.109235";"0.004267";"0.004439";"0.001487"
660;"0.004953";"0.001720";"0.003459";"0.004658";"0.005503";"0.010832";"0.005273";"0.001546";"0.001442";"0.003190";"0.004452";"0.001221";"0.003530";"0.003443";"0.004557";"0.005429";"0.006785";"0.003451";"0.001227"
665;"0.005247";"0.001558";"0.017082";"0.054455";"0.019127";"0.013975";"0.005640";"0.001157";"0.001383";"0.075881";"0.005710";"0.001214";"0.053761";"0.038164";"0.001551";"0.081647";"0.003382";"0.003748";"0.001583"
670;"0.005288";"0.001408";"0.016120";"0.039626";"0.005855";"0.008981";"0.007091";"0.002078";"0.001739";"0.004509";"0.021276";"0.001277";"0.007595";"0.005141";"0.001182";"0.007457";"0.003985";"0.003252";"0.001382"
675;"0.012676";"0.001252";"0.043426";"0.035347";"0.011972";"0.019282";"0.006133";"0.001298";"0.001212";"0.002821";"0.015726";"0.001256";"0.048875";"0.005991";"0.001318";"0.007023";"0.007138";"0.118284";"0.001345"
680;"0.005138";"0.004808";"0.082573";"0.030717";"0.017705";"0.010248";"0.015313";"0.001635";"0.001485";"0.103036";"0.016007";"0.001732";"0.004274";"0.074526";"0.001464";"0.007493";"0.003665";"0.003476";"0.001687"
685;"0.007544";"0.001251";"0.125276";"0.087953";"0.067282";"0.071698";"0.006906";"0.001274";"0.001240";"0.186254";"0.030793";"0.001395";"0.185278";"0.100370";"0.001162";"0.133725";"0.156983";"0.003566";"0.001700"
690;"0.006153";"0.002652";"0.099997";"0.105749";"0.109186";"0.286421";"0.005736";"0.001251";"0.001410";"0.077253";"0.044294";"0.001927";"0.077868";"0.122955";"0.001226";"0.140168";"0.006518";"0.104071";"0.001468"
695;"0.005380";"0.001513";"0.069936";"0.175889";"0.107636";"0.175749";"0.008219";"0.001099";"0.001442";"0.252349";"0.074809";"0.001052";"0.128132";"0.060043";"0.001967";"0.060668";"0.003353";"0.003474";"0.001181"
700;"0.005198";"0.002058";"0.016516";"0.004004";"0.007327";"0.054005";"0.007683";"0.001458";"0.001572";"0.039180";"0.005510";"0.001496";"0.046161";"0.004953";"0.005641";"0.007001";"0.003747";"0.004302";"0.001991"
705;"0.013435";"0.001524";"0.025883";"0.020735";"0.032784";"0.011047";"0.004817";"0.001435";"0.001793";"0.074308";"0.016788";"0.001311";"0.083568";"0.004650";"0.001517";"0.043115";"0.003750";"0.008760";"0.001394"
710;"0.010899";"0.001445";"0.040327";"0.043814";"0.012016";"0.010090";"0.008460";"0.001240";"0.001464";"0.089145";"0.004503";"0.001952";"0.042436";"0.005037";"0.004824";"0.134134";"0.003431";"0.003983";"0.001753"
715;"0.013099";"0.001453";"0.065847";"0.081318";"0.049718";"0.098018";"0.010166";"0.001806";"0.001347";"0.047379";"0.028539";"0.002298";"0.105594";"0.034760";"0.001708";"0.134557";"0.003736";"0.004307";"0.001464"
720;"0.005468";"0.001432";"0.146654";"0.101773";"0.050795";"0.053848";"0.007243";"0.001509";"0.001458";"0.050051";"0.064918";"0.001319";"0.355781";"0.166067";"0.005052";"0.047045";"0.114832";"0.003942";"0.001200"
725;"0.009607";"0.001495";"0.031355";"0.044843";"0.030360";"0.179714";"0.050656";"0.001402";"0.001673";"0.159392";"0.018227";"0.002147";"0.003988";"0.105876";"0.001242";"0.120121";"0.003468";"0.003490";"0.001975"
730;"0.004528";"0.001322";"0.074015";"0.048927";"0.053830";"0.088928";"0.007422";"0.001672";"0.001362";"0.101301";"0.017684";"0.001230";"0.045041";"0.072133";"0.005790";"0.054934";"0.004591";"0.003118";"0.001818"
735;"0.008524";"0.002207";"0.086978";"0.099265";"0.060776";"0.115817";"0.009555";"0.001447";"0.001606";"0.229599";"0.005656";"0.003227";"0.059730";"0.095181";"0.001314";"0.052746";"0.105119";"0.007128";"0.002779"
740;"0.005315";"0.001291";"0.074692";"0.081537";"0.029555";"0.010973";"0.005296";"0.001071";"0.001838";"0.047760";"0.032005";"0.001321";"0.094634";"0.007287";"0.001120";"0.004337";"0.003264";"0.004781";"0.001281"
745;"0.008885";"0.001529";"0.004254";"0.106073";"0.017779";"0.134230";"0.007069";"0.001635";"0.001384";"0.161677";"0.017409";"0.001699";"0.090921";"0.085323";"0.001604";"0.241403";"0.128409";"0.009397";"0.001510"
750;"0.009713";"0.002265";"0.084073";"0.122862";"0.050010";"0.071580";"0.008351";"0.003346";"0.001809";"0.061798";"0.005493";"0.001318";"0.096888";"0.171839";"0.001292";"0.052384";"0.003660";"0.003880";"0.001582"
755;"0.005140";"0.001441";"0.086116";"0.072989";"0.036081";"0.051243";"0.005337";"0.001485";"0.001370";"0.004707";"0.005503";"0.001302";"0.040098";"0.033522";"0.001291";"0.083580";"0.253276";"0.003197";"0.001901"
760;"0.005870";"0.001610";"0.051641";"0.044984";"0.046881";"0.016708";"0.005612";"0.001449";"0.001885";"0.051877";"0.042310";"0.001336";"0.056720";"0.032199";"0.001480";"0.051721";"0.012098";"0.007164";"0.001603"
765;"0.009124";"0.001725";"0.066222";"0.034538";"0.011301";"0.009196";"0.004649";"0.001096";"0.001270";"0.058151";"0.004625";"0.001273";"0.003278";"0.003173";"0.006698";"0.153125";"0.004828";"0.007073";"0.001338"
770;"0.005711";"0.001726";"0.070994";"0.087347";"0.030926";"0.015539";"0.005387";"0.001516";"0.001624";"0.101797";"0.018396";"0.001396";"0.060587";"0.044425";"0.009008";"0.095064";"0.003991";"0.003591";"0.001398"
775;"0.009043";"0.001159";"0.205819";"0.152610";"0.155044";"0.077245";"0.004746";"0.001250";"0.001402";"0.158026";"0.080944";"0.001311";"0.157642";"0.176900";"0.001067";"0.133758";"0.402332";"0.003202";"0.001365"
780;"0.007965";"0.001860";"0.003825";"0.021642";"0.006076";"0.008709";"0.006938";"0.001180";"0.001521";"0.007387";"0.006139";"0.001278";"0.003512";"0.003760";"0.001269";"0.004826";"0.003270";"0.004518";"0.001289"
785;"0.004841";"0.001288";"0.015793";"0.046346";"0.012451";"0.012874";"0.007293";"0.001750";"0.001500";"0.003488";"0.005459";"0.002309";"0.003965";"0.004962";"0.001213";"0.004393";"0.007182";"0.007053";"0.001405"
790;"0.008964";"0.001847";"0.003559";"0.003429";"0.005817";"0.008604";"0.004837";"0.001247";"0.001574";"0.002785";"0.004282";"0.001520";"0.004170";"0.006630";"0.001292";"0.003837";"0.006909";"0.007162";"0.001316"
795;"0.005162";"0.004995";"0.079587";"0.046869";"0.041631";"0.078110";"0.005777";"0.001815";"0.001934";"0.050525";"0.096671";"0.001280";"0.194363";"0.151762";"0.001566";"0.114857";"0.006877";"0.103719";"0.001672"
800;"0.005186";"0.001440";"0.100983";"0.110182";"0.011772";"0.091978";"0.010027";"0.001409";"0.001255";"0.045967";"0.004362";"0.001437";"0.049000";"0.124959";"0.001158";"0.052498";"0.003317";"0.005831";"0.001730"
805;"0.005481";"0.001229";"0.039367";"0.037973";"0.017824";"0.129721";"0.007037";"0.001373";"0.001641";"0.125824";"0.029402";"0.001662";"0.003504";"0.037268";"0.001375";"0.005612";"0.003093";"0.005258";"0.001440"
810;"0.009471";"0.001160";"0.072490";"0.104365";"0.046246";"0.107278";"0.010399";"0.001629";"0.002618";"0.004790";"0.018584";"0.001419";"0.045914";"0.043463";"0.001569";"0.123252";"0.003542";"0.003837";"0.002484"
815;"0.005110";"0.001241";"0.099427";"0.113520";"0.067057";"0.088682";"0.005304";"0.001709";"0.001355";"0.167575";"0.032416";"0.001414";"0.003451";"0.083678";"0.001282";"0.095436";"0.006793";"0.003849";"0.001392"
820;"0.005249";"0.002160";"0.169257";"0.151507";"0.077715";"0.013505";"0.005318";"0.001719";"0.002159";"0.135563";"0.044739";"0.001835";"0.095078";"0.105819";"0.002037";"0.100774";"0.303421";"0.009430";"0.001853"
825;"0.004683";"0.001617";"0.015441";"0.004320";"0.023809";"0.008823";"0.004945";"0.001090";"0.001580";"0.005705";"0.004287";"0.001555";"0.003361";"0.064568";"0.001245";"0.005066";"0.009919";"0.004752";"0.001322"
830;"0.011195";"0.002210";"0.004104";"0.005855";"0.006529";"0.015375";"0.009852";"0.001420";"0.001754";"0.006728";"0.006221";"0.001341";"0.004075";"0.007390";"0.001297";"0.005680";"0.009546";"0.004325";"0.001522"
835;"0.006679";"0.001312";"0.041863";"0.045483";"0.006591";"0.015607";"0.007796";"0.003295";"0.002245";"0.008822";"0.004804";"0.001522";"0.003706";"0.059679";"0.001478";"0.101790";"0.003249";"0.003040";"0.001497"
840;"0.009213";"0.001515";"0.049503";"0.078866";"0.013236";"0.009119";"0.005242";"0.001322";"0.001326";"0.099798";"0.046159";"0.001481";"0.094087";"0.035655";"0.001319";"0.007455";"0.003565";"0.008264";"0.001399"
845;"0.006508";"0.001841";"0.031130";"0.049689";"0.036233";"0.015553";"0.006016";"0.001837";"0.001568";"0.003721";"0.006227";"0.001944";"0.003793";"0.091509";"0.001377";"0.007067";"0.003832";"0.086864";"0.001523"
850;"0.062767";"0.002526";"0.048385";"0.063388";"0.053556";"0.062088";"0.008555";"0.001281";"0.001508";"0.006134";"0.019781";"0.001317";"0.106946";"0.111298";"0.002026";"0.003909";"0.007102";"0.003502";"0.001411"
855;"0.009705";"0.001821";"0.190245";"0.117456";"0.131588";"0.169044";"0.005375";"0.002109";"0.001635";"0.056880";"0.110909";"0.001770";"0.153601";"0.220597";"0.001360";"0.163381";"0.003457";"0.008609";"0.001385"
860;"0.011077";"0.001335";"0.184338";"0.236764";"0.128409";"0.109791";"0.062211";"0.001254";"0.001377";"0.219898";"0.094245";"0.001520";"0.253024";"0.439230";"0.001142";"0.232513";"0.128635";"0.003160";"0.001251"
865;"0.004885";"0.001192";"0.106689";"0.092601";"0.054017";"0.048813";"0.012521";"0.001302";"0.001343";"0.004865";"0.053581";"0.002247";"0.051260";"0.072565";"0.001113";"0.051143";"0.128237";"0.113528";"0.001427"
870;"0.015200";"0.001532";"0.153896";"0.126849";"0.109351";"0.161690";"0.009091";"0.001506";"0.001521";"0.164459";"0.072635";"0.001661";"0.134593";"0.130724";"0.007053";"0.088306";"0.004296";"0.003425";"0.001516"
875;"0.004933";"0.001210";"0.027828";"0.005079";"0.011709";"0.073875";"0.004991";"0.001307";"0.001247";"0.004890";"0.005465";"0.001204";"0.003617";"0.005718";"0.001148";"0.048551";"0.003393";"0.009351";"0.001223"
880;"0.008593";"0.001196";"0.018582";"0.065017";"0.019342";"0.009227";"0.004875";"0.001373";"0.001414";"0.044918";"0.004782";"0.001240";"0.003771";"0.005626";"0.004652";"0.007352";"0.003409";"0.094903";"0.001336"
885;"0.005268";"0.001394";"0.032572";"0.032844";"0.005043";"0.009597";"0.006528";"0.001984";"0.002092";"0.003338";"0.007821";"0.001336";"0.005207";"0.029987";"0.001460";"0.004312";"0.098392";"0.003648";"0.001516"
890;"0.005186";"0.001412";"0.038647";"0.016037";"0.005126";"0.012091";"0.007367";"0.001424";"0.001381";"0.005690";"0.006381";"0.001262";"0.003518";"0.027930";"0.004515";"0.004347";"0.005822";"0.003713";"0.001266"
895;"0.008191";"0.002063";"0.119792";"0.124719";"0.086360";"0.262532";"0.005810";"0.002318";"0.001620";"0.338305";"0.019428";"0.001589";"0.239251";"0.095857";"0.001671";"0.119120";"0.064159";"0.070659";"0.001332"
900;"0.186296";"0.001524";"0.226848";"0.176911";"0.154541";"0.114391";"0.004666";"0.002120";"0.001313";"0.224749";"0.098972";"0.001285";"0.185401";"0.294596";"0.001143";"0.153803";"0.003282";"0.009380";"0.001374"
905;"0.004982";"0.001337";"0.097656";"0.057660";"0.060853";"0.058233";"0.005096";"0.001270";"0.001563";"0.098364";"0.017394";"0.001251";"0.054311";"0.034008";"0.001307";"0.004623";"0.007597";"0.006941";"0.001365"
910;"0.009037";"0.001130";"0.004050";"0.006389";"0.031841";"0.017251";"0.009178";"0.001809";"0.002055";"0.007454";"0.004394";"0.001974";"0.004209";"0.005795";"0.008889";"0.006436";"0.004710";"0.004612";"0.001400"
915;"0.004685";"0.001337";"0.017594";"0.019311";"0.006339";"0.011913";"0.005191";"0.001339";"0.001295";"0.079777";"0.050107";"0.001630";"0.037770";"0.044989";"0.001140";"0.006446";"0.004823";"0.003616";"0.001429"
920;"0.004868";"0.001746";"0.051396";"0.065339";"0.011745";"0.010118";"0.004886";"0.001616";"0.001370";"0.003219";"0.005570";"0.001235";"0.095585";"0.091581";"0.001123";"0.115119";"0.008521";"0.004037";"0.001445"
925;"0.005498";"0.001370";"0.005152";"0.020640";"0.007211";"0.016252";"0.004725";"0.002547";"0.001337";"0.006863";"0.005833";"0.001333";"0.057228";"0.033963";"0.005411";"0.006002";"0.008221";"0.007735";"0.001451"
930;"0.004941";"0.001503";"0.048445";"0.003940";"0.021224";"0.014934";"0.009135";"0.001278";"0.001331";"0.002745";"0.004873";"0.001331";"0.043524";"0.034033";"0.001153";"0.009015";"0.004784";"0.007939";"0.001467"
935;"0.009581";"0.001754";"0.073605";"0.051497";"0.032246";"0.055848";"0.009314";"0.001669";"0.002005";"0.095308";"0.019477";"0.001630";"0.099420";"0.066380";"0.001456";"0.005968";"0.008423";"0.004541";"0.001743"
940;"0.010690";"0.001478";"0.059747";"0.084408";"0.050453";"0.011578";"0.011487";"0.001189";"0.001394";"0.044358";"0.017522";"0.001590";"0.040402";"0.107854";"0.001040";"0.038916";"0.008176";"0.003254";"0.001286"
945;"0.004550";"0.001343";"0.080281";"0.034654";"0.017580";"0.011510";"0.005215";"0.001587";"0.001334";"0.003177";"0.029628";"0.000995";"0.110330";"0.035752";"0.001135";"0.040438";"0.003434";"0.003271";"0.001683"
950;"0.005283";"0.001853";"0.079380";"0.091274";"0.044360";"0.099313";"0.004827";"0.002193";"0.001892";"0.102860";"0.025091";"0.001463";"0.041838";"0.033324";"0.001665";"0.053546";"0.011618";"0.088590";"0.001547"
955;"0.004732";"0.001619";"0.044272";"0.059418";"0.012857";"0.011290";"0.006406";"0.001459";"0.001703";"0.108201";"0.026778";"0.001273";"0.128150";"0.005118";"0.004229";"0.060820";"0.010047";"0.003177";"0.001321"
960;"0.005642";"0.001323";"0.016214";"0.030474";"0.028520";"0.129600";"0.004782";"0.001298";"0.001448";"0.057898";"0.017245";"0.001391";"0.137329";"0.096353";"0.006245";"0.050917";"0.005861";"0.005685";"0.001630"
965;"0.004909";"0.001784";"0.057176";"0.034850";"0.037915";"0.085744";"0.007101";"0.001195";"0.001753";"0.123202";"0.045373";"0.003213";"0.005494";"0.092619";"0.001442";"0.065522";"0.006644";"0.004161";"0.001391"
970;"0.007747";"0.001329";"0.028644";"0.032332";"0.030681";"0.058157";"0.005849";"0.001180";"0.001330";"0.081082";"0.004526";"0.001235";"0.003425";"0.003517";"0.001061";"0.006464";"0.003286";"0.003215";"0.001199"
975;"0.005191";"0.001151";"0.014725";"0.058437";"0.023704";"0.105623";"0.006198";"0.001219";"0.001732";"0.082164";"0.016571";"0.001435";"0.067476";"0.125610";"0.001214";"0.083446";"0.005053";"0.006941";"0.001222"
980;"0.005174";"0.001356";"0.129407";"0.151830";"0.068093";"0.076166";"0.007317";"0.005654";"0.001583";"0.126396";"0.005401";"0.001166";"0.094383";"0.124903";"0.001677";"0.040449";"0.006102";"0.003878";"0.001515"
985;"0.004667";"0.001313";"0.025847";"0.047732";"0.018051";"0.059135";"0.008333";"0.001205";"0.001664";"0.003273";"0.016402";"0.001846";"0.038161";"0.037944";"0.007112";"0.005046";"0.003951";"0.003224";"0.001243"
990;"0.009580";"0.001370";"0.069621";"0.037475";"0.062152";"0.010044";"0.005215";"0.001895";"0.001319";"0.040025";"0.019074";"0.001235";"0.123543";"0.003808";"0.001335";"0.006506";"0.008123";"0.114607";"0.001623"
995;"0.011441";"0.001778";"0.015249";"0.046552";"0.012101";"0.015500";"0.005436";"0.001523";"0.003267";"0.005883";"0.005539";"0.004593";"0.003978";"0.032810";"0.005889";"0.010379";"0.004745";"0.005856";"0.005481"
1000;"0.005503";"0.001227";"0.213836";"0.116238";"0.129510";"0.011273";"0.012307";"0.001375";"0.001205";"0.077629";"0.043901";"0.001276";"0.145889";"0.230798";"0.001198";"0.405244";"0.082862";"0.009915";"0.001289"
1005;"0.007171";"0.001697";"0.029134";"0.061435";"0.039809";"0.056628";"0.005013";"0.001338";"0.001685";"0.044317";"0.057502";"0.001234";"0.091026";"0.113959";"0.001512";"0.007908";"0.003304";"0.094825";"0.001586"
1010;"0.010206";"0.001234";"0.016409";"0.005452";"0.006211";"0.016026";"0.005087";"0.001423";"0.001514";"0.002770";"0.004991";"0.003071";"0.003748";"0.011086";"0.001523";"0.004962";"0.006308";"0.003266";"0.001816"
1015;"0.005006";"0.001551";"0.040346";"0.049839";"0.017930";"0.009068";"0.004964";"0.001340";"0.001515";"0.052227";"0.005504";"0.001512";"0.059285";"0.098492";"0.001191";"0.006095";"0.003310";"0.004526";"0.001251"
1020;"0.009282";"0.001667";"0.230238";"0.252364";"0.090812";"0.131717";"0.006185";"0.001358";"0.001591";"0.238435";"0.042297";"0.001349";"0.098737";"0.162761";"0.006404";"0.191838";"0.004151";"0.003438";"0.001415"
1025;"0.005085";"0.001388";"0.025373";"0.034591";"0.031709";"0.073484";"0.011696";"0.001356";"0.001542";"0.047974";"0.017288";"0.001130";"0.005014";"0.112253";"0.001236";"0.070035";"0.002928";"0.003302";"0.001651"
1030;"0.005466";"0.001652";"0.026788";"0.004715";"0.044039";"0.047407";"0.008086";"0.001465";"0.001441";"0.004416";"0.006303";"0.001281";"0.035671";"0.038070";"0.001204";"0.005762";"0.003067";"0.008026";"0.001917"
1035;"0.006741";"0.001879";"0.042558";"0.051572";"0.089036";"0.066158";"0.006915";"0.001733";"0.001608";"0.242586";"0.052448";"0.001357";"0.058918";"0.096144";"0.001253";"0.153737";"0.005152";"0.094269";"0.001872"
1040;"0.004415";"0.002311";"0.130645";"0.148843";"0.074243";"0.248378";"0.057359";"0.004441";"0.002044";"0.336048";"0.041824";"0.001415";"0.182741";"0.221608";"0.003030";"0.171574";"0.005670";"0.003749";"0.001462"
1045;"0.004351";"0.001254";"0.124408";"0.149942";"0.133371";"0.092212";"0.004913";"0.001993";"0.001199";"0.228789";"0.018348";"0.001872";"0.235134";"0.234032";"0.001038";"0.288287";"0.006878";"0.086319";"0.001268"
1050;"0.005279";"0.002727";"0.004002";"0.003823";"0.016537";"0.009916";"0.005000";"0.001317";"0.001508";"0.004405";"0.043131";"0.001373";"0.003700";"0.100742";"0.005766";"0.033744";"0.003539";"0.004178";"0.001544"
1055;"0.004971";"0.001302";"0.025821";"0.034314";"0.030786";"0.012272";"0.005424";"0.001669";"0.001506";"0.006464";"0.004653";"0.001601";"0.065852";"0.004804";"0.001179";"0.135383";"0.003606";"0.004112";"0.001778"
1060;"0.004939";"0.001189";"0.065234";"0.063850";"0.060268";"0.076886";"0.005751";"0.001279";"0.001250";"0.177365";"0.038512";"0.001319";"0.103736";"0.093797";"0.001590";"0.123774";"0.003745";"0.175701";"0.002102"
1065;"0.005767";"0.001454";"0.028101";"0.022613";"0.005592";"0.009766";"0.005411";"0.001425";"0.001435";"0.004314";"0.016856";"0.001377";"0.003587";"0.004450";"0.005228";"0.053043";"0.003069";"0.007535";"0.001571"
1070;"0.004820";"0.001257";"0.041241";"0.017318";"0.005982";"0.100588";"0.007472";"0.002739";"0.002268";"0.125510";"0.006172";"0.001695";"0.136234";"0.003633";"0.004074";"0.003845";"0.003917";"0.003310";"0.002641"
1075;"0.004726";"0.001440";"0.017005";"0.036271";"0.006208";"0.066038";"0.004973";"0.001167";"0.001305";"0.002649";"0.005334";"0.001336";"0.003512";"0.005288";"0.001282";"0.006752";"0.005596";"0.003145";"0.001131"
1080;"0.007661";"0.001300";"0.003590";"0.029786";"0.013730";"0.021123";"0.005046";"0.001431";"0.001227";"0.006056";"0.004459";"0.001460";"0.003520";"0.005698";"0.003956";"0.008750";"0.004517";"0.003711";"0.001177"
1085;"0.008347";"0.001094";"0.003619";"0.004238";"0.011962";"0.013743";"0.008784";"0.001062";"0.001499";"0.005560";"0.004711";"0.001379";"0.007026";"0.005173";"0.001146";"0.004154";"0.070162";"0.006573";"0.001161"
1090;"0.004732";"0.001508";"0.013989";"0.005603";"0.005145";"0.011265";"0.004931";"0.001396";"0.001416";"0.003101";"0.005665";"0.001529";"0.059488";"0.004702";"0.009350";"0.003476";"0.004154";"0.007098";"0.001267"
1095;"0.008407";"0.001265";"0.027322";"0.006940";"0.016984";"0.009414";"0.005571";"0.001615";"0.001525";"0.010062";"0.005972";"0.001898";"0.003862";"0.043044";"0.008438";"0.004311";"0.004076";"0.003840";"0.001740"
1100;"0.008379";"0.001411";"0.017053";"0.097520";"0.036726";"0.013617";"0.006965";"0.001444";"0.001377";"0.144795";"0.004609";"0.001346";"0.083505";"0.003241";"0.001062";"0.004565";"0.003620";"0.007671";"0.001519"
1105;"0.005112";"0.002418";"0.015852";"0.004651";"0.011088";"0.055978";"0.006708";"0.001201";"0.001568";"0.002936";"0.016948";"0.001298";"0.052927";"0.057911";"0.001115";"0.061417";"0.003376";"0.009591";"0.001266"
1110;"0.009522";"0.005044";"0.116417";"0.091285";"0.081700";"0.116174";"0.077783";"0.001700";"0.001295";"0.129237";"0.031242";"0.001459";"0.177740";"0.282147";"0.001321";"0.090673";"0.008116";"0.103394";"0.001215"
1115;"0.006882";"0.001434";"0.003756";"0.034598";"0.005787";"0.012500";"0.005275";"0.001269";"0.001378";"0.005190";"0.006986";"0.001830";"0.003727";"0.003524";"0.001250";"0.003877";"0.003281";"0.004164";"0.001367"
1120;"0.007993";"0.001673";"0.034791";"0.077882";"0.059249";"0.086544";"0.005552";"0.001505";"0.001330";"0.054777";"0.026800";"0.002153";"0.321379";"0.153051";"0.004803";"0.006204";"0.004043";"0.103471";"0.001318"
1125;"0.004419";"0.001650";"0.052947";"0.060778";"0.074855";"0.088367";"0.062974";"0.003304";"0.002668";"0.003105";"0.049001";"0.001873";"0.071704";"0.059036";"0.009943";"0.139769";"0.089545";"0.085175";"0.002690"
1130;"0.007774";"0.001695";"0.003798";"0.004146";"0.005254";"0.011487";"0.006623";"0.001852";"0.001321";"0.042497";"0.004863";"0.001065";"0.003711";"0.003397";"0.004977";"0.004546";"0.003317";"0.003226";"0.001232"
1135;"0.005493";"0.001414";"0.029905";"0.046346";"0.012547";"0.061991";"0.008216";"0.001349";"0.002060";"0.003375";"0.015243";"0.001738";"0.047209";"0.034922";"0.006455";"0.008361";"0.005563";"0.003512";"0.001910"
1140;"0.005937";"0.001229";"0.070319";"0.084535";"0.017123";"0.009132";"0.007043";"0.001257";"0.001460";"0.070423";"0.030514";"0.001532";"0.122078";"0.130730";"0.001195";"0.121379";"0.003619";"0.009405";"0.001923"
1145;"0.011597";"0.001253";"0.187636";"0.127514";"0.047027";"0.008725";"0.060184";"0.001471";"0.001295";"0.164327";"0.019945";"0.001475";"0.098756";"0.154133";"0.007584";"0.123348";"0.010653";"0.003499";"0.001587"
1150;"0.006934";"0.001404";"0.080129";"0.122149";"0.079036";"0.137766";"0.006319";"0.001594";"0.001687";"0.045996";"0.005002";"0.001529";"0.042380";"0.079639";"0.007391";"0.191513";"0.128626";"0.003619";"0.001608"
1155;"0.013099";"0.001577";"0.089253";"0.097751";"0.041903";"0.096063";"0.005077";"0.001228";"0.001532";"0.004410";"0.015779";"0.001519";"0.046712";"0.037759";"0.001045";"0.060389";"0.006664";"0.003769";"0.001425"
1160;"0.008486";"0.001230";"0.166326";"0.106482";"0.079599";"0.010622";"0.048306";"0.001556";"0.001384";"0.205267";"0.070229";"0.001355";"0.190654";"0.167496";"0.001145";"0.108497";"0.003165";"0.003278";"0.001450"
1165;"0.007283";"0.002096";"0.110783";"0.124688";"0.102939";"0.057494";"0.064503";"0.001642";"0.001538";"0.183511";"0.050753";"0.001965";"0.114815";"0.204840";"0.001345";"0.205035";"0.003777";"0.003622";"0.001470"
1170;"0.255083";"0.001260";"0.141197";"0.138314";"0.165058";"0.125049";"0.005374";"0.001277";"0.001112";"0.093261";"0.047666";"0.001060";"0.171187";"0.197988";"0.001282";"0.080340";"0.204024";"0.233696";"0.001201"
